IP address,Protocol,Packet Size,Flow Duration,Packets per Second,Min Flow Time,Mean Flow Time,Max Flow Time,Communication_Frequency,device,Status
172.217.160.98,QUIC,1264,4.922618,1,4.922618,4.922618,4.922618,0.406287874,Non IoT-device,Not Available
172.217.160.98,QUIC,110,0.004423,453,0.004423,0.004423,0.004423,452.1817771,Non IoT-device,Not Available
172.217.160.98,QUIC,63,27.198152,1,27.198152,27.198152,27.198152,0.073534408,Non IoT-device,Not Available
172.217.160.98,QUIC,108,22.159029,1,22.159029,22.159029,22.159029,0.090256662,Non IoT-device,Not Available
172.217.160.98,QUIC,67,139.188079,1,0.002771,46.39602633,117.002113,0.028738093,Non IoT-device,Not Available
172.217.160.98,QUIC,71,22.222977,1,22.222977,22.222977,22.222977,0.089996943,Non IoT-device,Not Available
172.217.160.98,TCP,74,144.305196,1,2.00E-05,13.11865418,112.68293,0.083157089,Non IoT-device,Not Available
172.217.160.98,TCP,66,266.985424,1,1.70E-05,4.854280436,95.722473,0.209749278,Non IoT-device,Not Available
172.217.160.98,TCP,1466,144.289799,1,1.20E-05,6.273469522,112.684521,0.166331925,Non IoT-device,Not Available
172.217.160.98,TCP,347,0.010303,195,0.010303,0.010303,0.010303,194.118218,Non IoT-device,Not Available
172.217.160.98,TCP,78,26.865414,1,4.20E-05,6.7163535,26.842374,0.186112896,Non IoT-device,Not Available
172.217.160.98,TCP,105,0.011844,169,0.011844,0.011844,0.011844,168.861871,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,1466,144.292214,1,0.000444,13.117474,112.684529,0.08316457,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,347,144.289772,1,6.30E-05,28.8579544,112.686619,0.041582989,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,1042,144.28929,1,0.001396,13.11720818,112.648383,0.083166256,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,97,144.291688,1,2.00E-05,11.09936062,112.646156,0.097025686,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,398,144.291719,1,0.014449,20.61310271,112.631919,0.055443237,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,348,26.626305,1,6.00E-05,8.875435,22.12914,0.150227379,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,346,0.012786,157,0.012786,0.012786,0.012786,156.4210856,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,381,26.656033,1,0.017329,13.3280165,26.638704,0.112544879,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,105,26.651645,1,0.018169,13.3258225,26.633476,0.112563408,Non IoT-device,Not Available
172.217.160.98,TLSv1.3,139,26.627725,1,0.007505,4.437954167,21.621524,0.262883893,Non IoT-device,Not Available
172.217.160.99,QUIC,1292,0.016957,236,0.00023,0.005652333,0.013345,235.8907826,Non IoT-device,Not Available
172.217.160.99,TCP,1466,3.50E-05,57143,3.50E-05,3.50E-05,3.50E-05,57142.85715,Non IoT-device,Not Available
172.217.163.33,QUIC,1292,144.338288,1,1.20E-05,11.10294523,102.345018,0.096994361,Non IoT-device,Not Available
172.217.163.33,QUIC,1004,0.165313,13,0.165313,0.165313,0.165313,12.09826208,Non IoT-device,Not Available
172.217.163.33,QUIC,163,144.330236,1,0.164842,72.165118,144.165394,0.020785665,Non IoT-device,Not Available
172.217.163.33,QUIC,66,145.963376,1,0.167778,24.32722933,101.662689,0.047957236,Non IoT-device,Not Available
172.217.163.33,QUIC,185,145.130965,1,145.130965,145.130965,145.130965,0.013780657,Non IoT-device,Not Available
172.217.163.33,QUIC,63,145.124953,1,42.972364,48.37498433,51.186991,0.027562455,Non IoT-device,Not Available
172.217.163.33,QUIC,111,22.372172,1,22.372172,22.372172,22.372172,0.089396774,Non IoT-device,Not Available
172.217.163.33,QUIC,67,22.319417,1,0.016715,11.1597085,22.302702,0.134412113,Non IoT-device,Not Available
172.217.163.33,QUIC,162,0.094372,22,0.094372,0.094372,0.094372,21.19272666,Non IoT-device,Not Available
172.217.163.33,TCP,74,148.7745,1,0.827046,29.7549,97.939676,0.040329492,Non IoT-device,Not Available
172.217.163.33,TCP,66,243.224445,1,3.40E-05,11.58211643,94.459755,0.090451435,Non IoT-device,Not Available
172.217.163.33,TCP,1466,148.76473,1,8.00E-06,10.62605214,97.915853,0.100830351,Non IoT-device,Not Available
172.217.163.33,TCP,615,50.010997,1,50.010997,50.010997,50.010997,0.039991204,Non IoT-device,Not Available
172.217.163.33,TCP,78,45.845787,1,0.267571,22.9228935,45.578216,0.065436765,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,1466,148.764704,1,1.00E-05,3.628407415,97.622903,0.282325033,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,615,50.020403,1,50.020403,50.020403,50.020403,0.039983684,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,1122,148.706826,1,18.621452,49.568942,98.542871,0.026898563,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,614,27.346712,1,27.346712,27.346712,27.346712,0.073134935,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,97,46.679778,1,46.679778,46.679778,46.679778,0.042845105,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,1372,144.360884,1,18.396234,48.12029467,98.760805,0.027708337,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,105,144.360869,1,0.000286,24.06014483,98.760286,0.048489595,Non IoT-device,Not Available
172.217.163.33,TLSv1.3,162,117.157038,1,18.39557,58.578519,98.761468,0.025606656,Non IoT-device,Not Available
172.217.163.34,QUIC,1292,0.030652,131,0.000221,0.010217333,0.027703,130.4971943,Non IoT-device,Not Available
172.217.163.34,TCP,1466,2.20E-05,90910,2.20E-05,2.20E-05,2.20E-05,90909.0909,Non IoT-device,Not Available
172.217.163.35,TCP,66,0.224789,27,2.60E-05,0.0449578,0.166857,26.69169755,Non IoT-device,Not Available
172.217.163.35,TCP,1466,1.80E-05,111112,1.80E-05,1.80E-05,1.80E-05,111111.1111,Non IoT-device,Not Available
172.217.163.38,QUIC,1292,0.074797,228,1.10E-05,0.004674812,0.034419,227.2818429,Non IoT-device,Not Available
172.217.163.42,QUIC,1292,215.207004,1,3.20E-05,10.24795257,97.131063,0.102227156,Non IoT-device,Not Available
172.217.163.42,QUIC,163,215.163348,1,15.648453,107.581674,199.514895,0.013942895,Non IoT-device,Not Available
172.217.163.42,QUIC,66,71.884131,1,0.206682,14.3768262,41.396846,0.083467657,Non IoT-device,Not Available
172.217.163.42,QUIC,67,215.144977,1,71.757459,107.5724885,143.387518,0.013944086,Non IoT-device,Not Available
172.217.163.42,QUIC,69,56.206184,1,0.068001,18.73539467,53.569013,0.071166546,Non IoT-device,Not Available
172.217.163.42,QUIC,398,56.084184,1,56.084184,56.084184,56.084184,0.035660678,Non IoT-device,Not Available
172.217.163.42,QUIC,162,99.828619,1,6.302489,24.95715475,41.439109,0.050085838,Non IoT-device,Not Available
172.217.163.42,QUIC,844,12.075581,1,12.075581,12.075581,12.075581,0.165623501,Non IoT-device,Not Available
172.217.163.42,QUIC,168,4.876094,1,4.876094,4.876094,4.876094,0.410164365,Non IoT-device,Not Available
172.217.163.42,TCP,66,61.600697,1,61.600697,61.600697,61.600697,0.032467165,Non IoT-device,Not Available
172.217.163.42,TCP,1466,1.50E-05,133334,1.50E-05,1.50E-05,1.50E-05,133333.3333,Non IoT-device,Not Available
172.217.163.46,QUIC,1292,251.651928,1,1.00E-05,3.544393352,101.635148,0.286109471,Non IoT-device,Not Available
172.217.163.46,QUIC,1002,251.645808,1,251.645808,251.645808,251.645808,0.007947679,Non IoT-device,Not Available
172.217.163.46,QUIC,163,251.638183,1,12.53669,125.8190915,239.101493,0.011921879,Non IoT-device,Not Available
172.217.163.46,QUIC,69,253.331457,1,0.000121,23.03013245,144.155201,0.047368772,Non IoT-device,Not Available
172.217.163.46,QUIC,315,149.95255,1,42.722181,74.976275,107.230369,0.020006329,Non IoT-device,Not Available
172.217.163.46,QUIC,63,253.33125,1,0.044469,28.14791667,201.215805,0.039474009,Non IoT-device,Not Available
172.217.163.46,QUIC,66,251.645971,1,0.065946,27.96066344,101.627765,0.039738367,Non IoT-device,Not Available
172.217.163.46,QUIC,67,149.851495,1,0.00022,18.73143688,56.516914,0.060059461,Non IoT-device,Not Available
172.217.163.46,QUIC,71,148.545704,1,11.36668,49.51523467,94.460517,0.026927739,Non IoT-device,Not Available
172.217.163.46,QUIC,114,49.012619,1,5.997727,12.25315475,18.219914,0.102014544,Non IoT-device,Not Available
172.217.163.46,QUIC,65,240.847089,1,1.746879,120.4235445,239.10021,0.012456036,Non IoT-device,Not Available
172.217.163.46,QUIC,826,0.043646,46,0.043646,0.043646,0.043646,45.82321404,Non IoT-device,Not Available
172.217.163.46,QUIC,162,0.082779,25,0.082779,0.082779,0.082779,24.16071709,Non IoT-device,Not Available
172.217.163.46,TCP,74,239.162492,1,0.083288,119.581246,239.079204,0.012543773,Non IoT-device,Not Available
172.217.163.46,TCP,66,239.159779,1,0.000206,59.78994475,156.954397,0.020906525,Non IoT-device,Not Available
172.217.163.46,TCP,1466,239.15807,1,1.10E-05,15.94387133,239.090675,0.066901359,Non IoT-device,Not Available
172.217.163.46,TLSv1.3,1466,239.157419,1,0.067301,119.5787095,239.090118,0.012544039,Non IoT-device,Not Available
172.217.163.46,TLSv1.3,264,0.067284,30,0.067284,0.067284,0.067284,29.72474883,Non IoT-device,Not Available
172.217.163.46,TLSv1.3,1054,0.078283,26,0.078283,0.078283,0.078283,25.54833106,Non IoT-device,Not Available
172.217.163.54,QUIC,1292,10.203131,3,1.00E-05,0.351832103,9.507415,2.940273922,Non IoT-device,Not Available
172.217.163.54,QUIC,66,9.634612,1,9.634612,9.634612,9.634612,0.207584903,Non IoT-device,Not Available
172.217.163.54,QUIC,64,10.095544,1,0.501514,5.047772,9.59403,0.297160807,Non IoT-device,Not Available
172.217.163.54,QUIC,1288,9.970443,1,0.421595,4.9852215,9.548848,0.300889339,Non IoT-device,Not Available
172.217.163.54,QUIC,67,10.094427,1,10.094427,10.094427,10.094427,0.198129126,Non IoT-device,Not Available
172.217.163.54,QUIC,69,0.185376,11,0.185376,0.185376,0.185376,10.78888313,Non IoT-device,Not Available
172.67.38.106,TCP,66,0.125078,32,0.023094,0.041692667,0.066825,31.98004445,Non IoT-device,Not Available
173.194.174.157,QUIC,1292,0.037771,106,0.000713,0.012590333,0.036146,105.9013529,Non IoT-device,Not Available
173.194.174.157,TCP,1466,2.70E-05,111112,1.20E-05,1.35E-05,1.50E-05,111111.1112,Non IoT-device,Not Available
175.110.113.202,TCP,74,240.606004,1,0.257476,26.73400044,96.240764,0.041561723,Non IoT-device,Not Available
175.110.113.202,TCP,66,251.059666,1,0.044269,8.368655533,93.832718,0.123476624,Non IoT-device,Not Available
175.110.113.202,TCP,1514,0.574351,4,0.574351,0.574351,0.574351,3.482191204,Non IoT-device,Not Available
175.110.113.202,TCP,54,76.943948,1,1.80E-05,15.3887896,76.942041,0.077978842,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,148,240.627788,1,0.241042,80.20926267,240.043869,0.016623184,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,1514,240.386768,1,1.50E-05,48.0773536,240.043861,0.024959776,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,340,240.463974,1,0.330797,120.231987,240.133177,0.012475881,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,144,240.103607,1,39.968584,80.03453567,102.703461,0.016659475,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,250,240.106625,1,17.351827,48.021325,97.4068,0.024988898,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,135,240.133362,1,0.286747,60.0333405,101.637995,0.020821763,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,112,247.077426,1,0.888052,27.45304733,96.612524,0.040473143,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,97,247.064093,1,1.854247,30.88301163,95.471718,0.036427794,Non IoT-device,Not Available
175.110.113.202,TLSv1.2,216,118.285895,1,0.267334,23.657179,59.529099,0.05072456,Non IoT-device,Not Available
175.110.113.205,TCP,74,43.816576,1,0.24966,10.954144,26.807799,0.114112066,Non IoT-device,Not Available
175.110.113.205,TCP,66,56.034876,1,0.014519,4.310375077,15.543249,0.2498444,Non IoT-device,Not Available
175.110.113.205,TCP,1514,3.00E-05,66667,3.00E-05,3.00E-05,3.00E-05,66666.66666,Non IoT-device,Not Available
175.110.113.205,TCP,340,0.488925,5,0.488925,0.488925,0.488925,4.090606944,Non IoT-device,Not Available
175.110.113.205,TCP,112,44.261616,1,44.261616,44.261616,44.261616,0.045185878,Non IoT-device,Not Available
175.110.113.205,TCP,54,77.437068,1,4.10E-05,38.718534,77.437027,0.038741136,Non IoT-device,Not Available
175.110.113.205,TCP,144,16.255264,1,16.255264,16.255264,16.255264,0.123037067,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,1514,1.30E-05,153847,1.30E-05,1.30E-05,1.30E-05,153846.1538,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,142,0.317648,7,0.317648,0.317648,0.317648,6.296277641,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,253,43.638866,1,16.412647,21.819433,27.226219,0.068746058,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,135,44.078937,1,44.078937,44.078937,44.078937,0.045373145,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,112,38.007282,1,15.367236,19.003641,22.640046,0.078932243,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,97,43.880378,1,5.876649,14.62679267,22.62854,0.091156918,Non IoT-device,Not Available
175.110.113.205,TLSv1.2,216,16.524108,1,0.258572,8.262054,16.265536,0.181552917,Non IoT-device,Not Available
175.110.113.208,TCP,74,25.866169,1,1.290279,12.9330845,24.57589,0.115981613,Non IoT-device,Not Available
175.110.113.208,TCP,66,38.496685,1,0.015377,6.416114167,19.267,0.181833838,Non IoT-device,Not Available
175.110.113.208,TCP,1514,27.0908,2,1.40E-05,0.873896774,24.400964,1.18121281,Non IoT-device,Not Available
175.110.113.208,TCP,1249,26.486906,1,26.486906,26.486906,26.486906,0.075509008,Non IoT-device,Not Available
175.110.113.208,TLSv1.2,1514,1.582811,3,1.30E-05,0.527603667,1.292755,2.527149483,Non IoT-device,Not Available
175.110.113.208,TLSv1.2,152,1.615047,2,1.615047,1.615047,1.615047,1.238354054,Non IoT-device,Not Available
175.110.113.208,TLSv1.2,340,1.574909,2,1.574909,1.574909,1.574909,1.269914643,Non IoT-device,Not Available
175.110.113.208,TLSv1.2,135,23.112716,1,23.112716,23.112716,23.112716,0.086532453,Non IoT-device,Not Available
175.110.113.208,TLSv1.2,112,30.17716,1,30.17716,30.17716,30.17716,0.066275289,Non IoT-device,Not Available
175.110.113.213,TCP,74,0.259407,8,0.259407,0.259407,0.259407,7.709892177,Non IoT-device,Not Available
175.110.113.213,TCP,66,6.662861,1,0.084905,1.3325722,5.557998,0.900514058,Non IoT-device,Not Available
175.110.113.213,TCP,1514,0.319465,29,1.10E-05,0.039933125,0.318003,28.17210023,Non IoT-device,Not Available
175.110.113.213,TLSv1.2,1514,0.277333,15,2.00E-05,0.092444333,0.276165,14.42309426,Non IoT-device,Not Available
175.110.113.213,TLSv1.2,152,0.276175,8,0.276175,0.276175,0.276175,7.2417851,Non IoT-device,Not Available
175.110.113.213,TLSv1.2,340,0.227438,9,0.227438,0.227438,0.227438,8.79360529,Non IoT-device,Not Available
175.110.113.213,TLSv1.2,112,0.004059,493,0.004059,0.004059,0.004059,492.7322,Non IoT-device,Not Available
175.110.113.213,TLSv1.2,97,0.005777,347,0.005777,0.005777,0.005777,346.2004501,Non IoT-device,Not Available
182.161.73.136,TCP,66,10.110016,1,0.061141,5.055008,10.048875,0.296735435,Non IoT-device,Not Available
182.161.73.136,TLSv1.3,377,1.70E-05,117648,1.70E-05,1.70E-05,1.70E-05,117647.0588,Non IoT-device,Not Available
182.161.73.142,TCP,66,10.151074,1,0.113303,5.075537,10.037771,0.295535231,Non IoT-device,Not Available
182.161.73.142,TLSv1.3,393,0.001441,1388,0.001441,0.001441,0.001441,1387.925052,Non IoT-device,Not Available
182.161.73.145,TCP,66,11.319576,1,1.90E-05,1.886596,10.059617,0.618397721,Non IoT-device,Not Available
182.161.73.145,TLSv1.3,377,0.000219,9133,0.000219,0.000219,0.000219,9132.420091,Non IoT-device,Not Available
182.161.73.145,TLSv1.3,114,1.259715,3,0.562546,0.6298575,0.697169,2.381491052,Non IoT-device,Not Available
184.50.179.105,TCP,66,0.021412,94,0.021412,0.021412,0.021412,93.40556697,Non IoT-device,Not Available
184.50.179.105,TLSv1.2,1514,0.002273,880,0.002273,0.002273,0.002273,879.8944127,Non IoT-device,Not Available
184.85.109.63,TCP,66,121.782783,1,0.065555,30.44569575,120.302025,0.041056707,Non IoT-device,Not Available
184.85.109.63,TCP,139,1.549231,2,1.549231,1.549231,1.549231,1.290963065,Non IoT-device,Not Available
184.85.109.63,TLSv1.3,337,1.90E-05,105264,1.90E-05,1.90E-05,1.90E-05,105263.1579,Non IoT-device,Not Available
184.85.109.63,TLSv1.3,416,1.513966,2,1.513966,1.513966,1.513966,1.32103363,Non IoT-device,Not Available
184.85.109.63,TLSv1.3,139,1.533766,2,1.533766,1.533766,1.533766,1.303979877,Non IoT-device,Not Available
185.165.240.123,TCP,74,0.284976,8,0.284976,0.284976,0.284976,7.01813486,Non IoT-device,Not Available
185.165.240.123,TCP,66,25.375702,1,0.000229,4.229283667,18.857239,0.275854437,Non IoT-device,Not Available
185.165.240.123,TCP,1514,31.677479,1,1.40E-05,1.092326862,18.914279,0.94704506,Non IoT-device,Not Available
185.165.240.123,TLSv1.2,1514,33.484589,2,1.10E-05,0.540074016,20.982428,1.881462544,Non IoT-device,Not Available
185.165.240.123,TLSv1.2,160,0.456243,5,0.456243,0.456243,0.456243,4.3836289,Non IoT-device,Not Available
185.180.223.221,TCP,74,42.801177,1,0.250454,14.267059,26.70238,0.093455374,Non IoT-device,Not Available
185.180.223.221,TCP,66,57.231705,1,1.30E-05,2.043989464,7.335045,0.506712145,Non IoT-device,Not Available
185.180.223.221,TCP,1514,46.234509,1,1.00E-05,1.027433533,24.01936,0.994927836,Non IoT-device,Not Available
185.180.223.221,TCP,54,0.008527,352,2.00E-05,0.0042635,0.008507,351.8236191,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,1514,44.918256,1,1.10E-05,5.614782,44.30394,0.200363968,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,152,0.087349,23,0.087349,0.087349,0.087349,22.89665594,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,340,0.06407,32,0.06407,0.06407,0.06407,31.21585766,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,135,41.343156,1,41.343156,41.343156,41.343156,0.048375601,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,246,39.367777,1,17.408973,19.6838885,21.958804,0.076204455,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,97,44.827586,1,7.038989,14.94252867,21.504496,0.08923077,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,112,37.801946,1,16.279344,18.900973,21.522602,0.079360994,Non IoT-device,Not Available
185.180.223.221,TLSv1.2,216,15.845755,1,15.845755,15.845755,15.845755,0.126216769,Non IoT-device,Not Available
185.84.60.20,TCP,66,120.197018,1,0.090248,30.0492545,119.889254,0.04159837,Non IoT-device,Not Available
185.84.60.20,TCP,1514,2.00E-05,100000,2.00E-05,2.00E-05,2.00E-05,99999.99997,Non IoT-device,Not Available
185.84.60.23,TCP,66,0.277545,11,0.137107,0.1387725,0.140438,10.80905799,Non IoT-device,Not Available
190.2.150.148,TCP,74,39.833988,1,0.296811,19.916994,39.537177,0.07531257,Non IoT-device,Not Available
190.2.150.148,TCP,66,52.305258,1,0.269565,5.811695333,30.596284,0.191185368,Non IoT-device,Not Available
190.2.150.148,TCP,1514,0.288952,7,0.288952,0.288952,0.288952,6.921564827,Non IoT-device,Not Available
190.2.150.148,TLSv1.2,135,39.855327,1,1.58151,19.9276635,38.273817,0.075272247,Non IoT-device,Not Available
190.2.150.148,TLSv1.2,253,37.936877,1,37.936877,37.936877,37.936877,0.052719152,Non IoT-device,Not Available
190.2.150.148,TLSv1.2,112,43.723309,1,43.723309,43.723309,43.723309,0.045742192,Non IoT-device,Not Available
190.2.150.148,TLSv1.2,97,43.670292,1,4.773425,21.835146,38.896867,0.068696587,Non IoT-device,Not Available
190.2.150.148,TLSv1.2,216,1.63701,2,1.63701,1.63701,1.63701,1.221739635,Non IoT-device,Not Available
190.2.151.10,TCP,74,0.229815,9,0.229815,0.229815,0.229815,8.702652133,Non IoT-device,Not Available
190.2.151.10,TCP,66,13.090215,1,1.10E-05,1.09085125,4.67742,0.993108211,Non IoT-device,Not Available
190.2.151.10,TCP,1514,5.163991,3,1.30E-05,0.397230077,4.8393,2.71108141,Non IoT-device,Not Available
190.2.151.10,TCP,112,2.189728,1,2.189728,2.189728,2.189728,0.913355449,Non IoT-device,Not Available
190.2.151.10,TLSv1.2,1514,0.658677,8,4.00E-05,0.16466925,0.440764,7.590974028,Non IoT-device,Not Available
190.2.151.10,TLSv1.2,152,0.217696,10,0.217696,0.217696,0.217696,9.187123328,Non IoT-device,Not Available
190.2.151.10,TLSv1.2,340,0.255057,8,0.255057,0.255057,0.255057,7.841384475,Non IoT-device,Not Available
190.2.151.10,TLSv1.2,97,2.18499,1,2.18499,2.18499,2.18499,0.915335997,Non IoT-device,Not Available
192.168.137.1,DNS,186,270.094821,1,6.40E-05,33.76185263,101.187456,0.033321631,Non IoT-device,Not Available
192.168.137.1,DNS,104,245.447997,1,0.339486,18.88061515,47.977165,0.057038559,Non IoT-device,Not Available
192.168.137.1,DNS,230,142.965646,1,142.965646,142.965646,142.965646,0.013989375,Non IoT-device,Not Available
192.168.137.1,DNS,226,15.357263,1,0.004289,5.119087667,15.214914,0.260463079,Non IoT-device,Not Available
192.168.137.1,DNS,128,165.968293,1,67.28509,82.9841465,98.683203,0.018075742,Non IoT-device,Not Available
192.168.137.1,DNS,182,269.260198,1,0.20739,53.8520396,137.119869,0.022283279,Non IoT-device,Not Available
192.168.137.1,DNS,222,165.804496,1,15.644191,82.902248,150.160305,0.018093599,Non IoT-device,Not Available
192.168.137.1,DNS,114,253.749962,1,253.749962,253.749962,253.749962,0.007881775,Non IoT-device,Not Available
192.168.137.1,DNS,194,107.342982,1,107.342982,107.342982,107.342982,0.018631865,Non IoT-device,Not Available
192.168.137.1,DNS,79,253.738003,1,253.738003,253.738003,253.738003,0.007882146,Non IoT-device,Not Available
192.168.137.1,DNS,95,253.67404,1,0.321402,84.55801333,145.957426,0.015768267,Non IoT-device,Not Available
192.168.137.1,DNS,72,251.913013,1,1.120012,25.1913013,88.585936,0.043665867,Non IoT-device,Not Available
192.168.137.1,DNS,90,253.735413,1,253.735413,253.735413,253.735413,0.007882227,Non IoT-device,Not Available
192.168.137.1,DNS,106,255.794106,1,4.369665,42.632351,119.565222,0.02736576,Non IoT-device,Not Available
192.168.137.1,DNS,83,253.981353,1,0.642166,21.16511275,97.550096,0.05118486,Non IoT-device,Not Available
192.168.137.1,DNS,113,156.780272,1,0.356714,22.39718171,50.543789,0.051026828,Non IoT-device,Not Available
192.168.137.1,DNS,116,256.777287,1,0.015879,18.34123479,59.612743,0.058416382,Non IoT-device,Not Available
192.168.137.1,DNS,120,108.581621,1,1.618564,54.2908105,106.963057,0.027628985,Non IoT-device,Not Available
192.168.137.1,DNS,162,254.760984,1,25.320355,127.380492,229.440629,0.011775743,Non IoT-device,Not Available
192.168.137.1,DNS,160,248.011048,1,53.273786,124.005524,194.737262,0.012096235,Non IoT-device,Not Available
192.168.137.1,DNS,110,251.099029,1,0.345156,25.1099029,97.520571,0.043807418,Non IoT-device,Not Available
192.168.137.1,DNS,77,251.10758,1,0.345339,22.82796182,97.508741,0.047788283,Non IoT-device,Not Available
192.168.137.1,DNS,74,252.303127,1,0.06523,14.84136041,87.039366,0.071342754,Non IoT-device,Not Available
192.168.137.1,DNS,152,249.95606,1,0.138587,31.2445075,134.957296,0.036006328,Non IoT-device,Not Available
192.168.137.1,DNS,124,254.344625,1,0.002511,9.420171296,100.155742,0.110086856,Non IoT-device,Not Available
192.168.137.1,DNS,130,244.698634,1,0.203138,48.9397268,81.313314,0.024519957,Non IoT-device,Not Available
192.168.137.1,DNS,84,251.846861,1,5.70E-05,22.89516918,197.104948,0.047648003,Non IoT-device,Not Available
192.168.137.1,DNS,139,244.693358,1,0.243738,81.56445267,137.728418,0.016346991,Non IoT-device,Not Available
192.168.137.1,DNS,85,252.276013,1,6.90E-05,15.76725081,87.058917,0.06738651,Non IoT-device,Not Available
192.168.137.1,DNS,158,161.435741,1,66.547718,80.7178705,94.888023,0.018583245,Non IoT-device,Not Available
192.168.137.1,DNS,138,251.897995,1,0.007261,31.48724938,106.425509,0.035728748,Non IoT-device,Not Available
192.168.137.1,DNS,80,254.79111,1,0.000181,23.16282818,70.210798,0.047097405,Non IoT-device,Not Available
192.168.137.1,DNS,94,246.386317,1,246.386317,246.386317,246.386317,0.008117334,Non IoT-device,Not Available
192.168.137.1,DNS,91,254.753669,1,0.506747,31.84420862,97.624117,0.035328245,Non IoT-device,Not Available
192.168.137.1,DNS,132,260.847561,1,2.956458,28.98306233,92.468944,0.038336567,Non IoT-device,Not Available
192.168.137.1,DNS,78,122.009562,1,0.406899,30.5023905,65.446424,0.040980395,Non IoT-device,Not Available
192.168.137.1,DNS,112,192.148585,1,0.398633,32.02476417,70.14764,0.036430141,Non IoT-device,Not Available
192.168.137.1,DNS,89,122.003501,1,0.433985,61.0017505,121.569516,0.024589458,Non IoT-device,Not Available
192.168.137.1,DNS,88,179.982353,1,0.38637,59.99411767,106.459659,0.022224401,Non IoT-device,Not Available
192.168.137.1,DNS,143,250.08113,1,0.183879,22.73464818,56.954388,0.047984428,Non IoT-device,Not Available
192.168.137.1,DNS,134,250.059022,1,0.011513,16.67060147,55.628527,0.063984894,Non IoT-device,Not Available
192.168.137.1,DNS,136,247.545967,1,0.159078,41.25766117,135.043586,0.028277576,Non IoT-device,Not Available
192.168.137.1,DNS,145,107.916913,1,0.189255,21.5833826,70.210516,0.055598329,Non IoT-device,Not Available
192.168.137.1,DNS,248,196.153543,1,5.80E-05,49.03838575,106.045622,0.025490235,Non IoT-device,Not Available
192.168.137.1,DNS,356,94.35972,1,0.300248,47.17986,94.059472,0.031793227,Non IoT-device,Not Available
192.168.137.1,DNS,174,245.310893,1,0.572753,40.88514883,149.552143,0.028535219,Non IoT-device,Not Available
192.168.137.1,DNS,169,150.286626,1,150.286626,150.286626,150.286626,0.013307904,Non IoT-device,Not Available
192.168.137.1,DNS,212,51.602729,1,51.602729,51.602729,51.602729,0.03875764,Non IoT-device,Not Available
192.168.137.1,DNS,192,245.389591,1,4.40E-05,40.89826517,196.05163,0.028526067,Non IoT-device,Not Available
192.168.137.1,DNS,73,246.374327,1,0.12745,49.2748654,138.528541,0.024353187,Non IoT-device,Not Available
192.168.137.1,DNS,108,106.218249,1,0.029158,26.55456225,105.266182,0.04707289,Non IoT-device,Not Available
192.168.137.1,DNS,180,211.344525,1,3.789521,105.6722625,207.555004,0.014194832,Non IoT-device,Not Available
192.168.137.1,DNS,118,249.654643,1,0.422419,31.20683037,51.278265,0.0360498,Non IoT-device,Not Available
192.168.137.1,DNS,184,211.356028,1,0.049544,52.839007,197.534216,0.023656766,Non IoT-device,Not Available
192.168.137.1,DNS,311,94.053255,1,94.053255,94.053255,94.053255,0.021264548,Non IoT-device,Not Available
192.168.137.1,DNS,102,149.044952,1,41.917696,49.68165067,57.445409,0.026837541,Non IoT-device,Not Available
192.168.137.1,DNS,234,148.76242,1,4.260477,29.752484,57.204288,0.040332767,Non IoT-device,Not Available
